session_id,tag_local_id,delta_ms
S4_TAG12_run1,TAG12,1.2409999999999999
S4_TAG12_run1,TAG12,0.661
S4_TAG12_run1,TAG12,8.737
S4_TAG12_run1,TAG12,0.378
S4_TAG12_run1,TAG12,10.238000000000001
S4_TAG12_run1,TAG12,12.343
S4_TAG12_run1,TAG12,4.26
S4_TAG12_run1,TAG12,7.326
S4_TAG12_run1,TAG12,10.949
S4_TAG12_run1,TAG12,1.926
S4_TAG12_run1,TAG12,1.8519999999999999
S4_TAG12_run1,TAG12,14.809
S4_TAG12_run1,TAG12,5.545
S4_TAG12_run1,TAG12,2.92
S4_TAG12_run1,TAG12,4.415
S4_TAG12_run1,TAG12,5.143
S4_TAG12_run1,TAG12,2.9949999999999997
S4_TAG12_run1,TAG12,11.129
S4_TAG12_run1,TAG12,1.895
S4_TAG12_run1,TAG12,8.31
S4_TAG12_run1,TAG12,1.859
S4_TAG12_run1,TAG12,3.578
S4_TAG12_run1,TAG12,17.346
S4_TAG12_run1,TAG12,8.144
S4_TAG12_run1,TAG12,3.886
S4_TAG12_run1,TAG12,11.017000000000001
S4_TAG12_run1,TAG12,1.51
S4_TAG12_run1,TAG12,12.863
S4_TAG12_run1,TAG12,3.3240000000000003
S4_TAG12_run1,TAG12,2.118
S4_TAG12_run1,TAG12,5.489
S4_TAG12_run1,TAG12,18.233
S4_TAG12_run1,TAG12,6.744
S4_TAG12_run1,TAG12,8.009
S4_TAG12_run1,TAG12,3.594
S4_TAG12_run1,TAG12,13.243
S4_TAG12_run1,TAG12,1.753
S4_TAG12_run1,TAG12,9.959000000000001
S4_TAG12_run1,TAG12,0.791
S4_TAG12_run1,TAG12,9.85
S4_TAG12_run1,TAG12,5.652
S4_TAG12_run1,TAG12,1.1340000000000001
S4_TAG12_run1,TAG12,1.76
S4_TAG12_run1,TAG12,14.129
S4_TAG12_run1,TAG12,3.092
S4_TAG12_run1,TAG12,13.117
S4_TAG12_run1,TAG12,3.614
S4_TAG12_run1,TAG12,11.094
S4_TAG12_run1,TAG12,0.229
S4_TAG12_run1,TAG12,6.297
S4_TAG12_run1,TAG12,10.876
S4_TAG12_run1,TAG12,2.186
S4_TAG12_run1,TAG12,19.480999999999998
S4_TAG12_run1,TAG12,8.3
S4_TAG12_run1,TAG12,5.373
S4_TAG12_run1,TAG12,1.363
S4_TAG12_run1,TAG12,5.942
S4_TAG12_run1,TAG12,17.008
S4_TAG12_run1,TAG12,6.2090000000000005
S4_TAG12_run1,TAG12,12.256
S4_TAG12_run1,TAG12,2.4139999999999997
S4_TAG12_run1,TAG12,18.814
S4_TAG12_run1,TAG12,10.085
S4_TAG12_run1,TAG12,0.823
S4_TAG12_run1,TAG12,0.734
S4_TAG12_run1,TAG12,3.387
S4_TAG12_run1,TAG12,11.155999999999999
S4_TAG12_run1,TAG12,2.542
S4_TAG12_run1,TAG12,6.4879999999999995
S4_TAG12_run1,TAG12,19.684
S4_TAG12_run1,TAG12,8.093
S4_TAG12_run1,TAG12,1.1
S4_TAG12_run1,TAG12,16.14
S4_TAG12_run1,TAG12,5.597
S4_TAG12_run1,TAG12,7.641
S4_TAG12_run1,TAG12,7.582
S4_TAG12_run1,TAG12,13.256
S4_TAG12_run1,TAG12,3.3939999999999997
S4_TAG12_run1,TAG12,2.9659999999999997
S4_TAG12_run1,TAG12,8.854000000000001
S4_TAG12_run1,TAG12,8.065
S4_TAG12_run1,TAG12,16.147000000000002
S4_TAG12_run1,TAG12,6.256
S4_TAG12_run1,TAG12,0.898
S4_TAG12_run1,TAG12,5.278
S4_TAG12_run1,TAG12,4.842
S4_TAG12_run1,TAG12,18.23
S4_TAG12_run1,TAG12,7.802
S4_TAG12_run1,TAG12,11.952
S4_TAG12_run1,TAG12,3.68
S4_TAG12_run1,TAG12,4.279
S4_TAG12_run1,TAG12,6.135
S4_TAG12_run1,TAG12,19.006
S4_TAG12_run1,TAG12,8.032
S4_TAG12_run1,TAG12,2.3770000000000002
S4_TAG12_run1,TAG12,19.591
S4_TAG12_run1,TAG12,9.41
S4_TAG12_run1,TAG12,0.605
S4_TAG12_run1,TAG12,12.27
S4_TAG12_run1,TAG12,1.431
S4_TAG12_run1,TAG12,10.07
S4_TAG12_run1,TAG12,18.794999999999998
S4_TAG12_run1,TAG12,9.027999999999999
S4_TAG12_run1,TAG12,8.824
S4_TAG12_run1,TAG12,9.561
S4_TAG12_run1,TAG12,5.97
S4_TAG12_run1,TAG12,1.118
S4_TAG12_run1,TAG12,9.413
S4_TAG12_run1,TAG12,3.5620000000000003
S4_TAG12_run1,TAG12,7.066
S4_TAG12_run1,TAG12,16.727
S4_TAG12_run1,TAG12,8.342
S4_TAG12_run1,TAG12,6.099
S4_TAG12_run1,TAG12,1.497
S4_TAG12_run1,TAG12,9.851
S4_TAG12_run1,TAG12,1.795
S4_TAG12_run1,TAG12,4.513
S4_TAG12_run1,TAG12,8.471
S4_TAG12_run1,TAG12,0.408
S4_TAG12_run1,TAG12,8.953
S4_TAG12_run1,TAG12,6.635000000000001
S4_TAG12_run1,TAG12,13.228
S4_TAG12_run1,TAG12,4.241
S4_TAG12_run1,TAG12,4.797
S4_TAG12_run1,TAG12,13.808000000000002
S4_TAG12_run1,TAG12,4.166
S4_TAG12_run1,TAG12,18.052
S4_TAG12_run1,TAG12,7.399
S4_TAG12_run1,TAG12,3.1809999999999996
S4_TAG12_run1,TAG12,7.212
S4_TAG12_run1,TAG12,0.283
S4_TAG12_run1,TAG12,3.649
S4_TAG12_run1,TAG12,3.5109999999999997
S4_TAG12_run1,TAG12,1.1280000000000001
S4_TAG12_run1,TAG12,1.6
S4_TAG12_run1,TAG12,11.781
S4_TAG12_run1,TAG12,2.534
S4_TAG12_run1,TAG12,0.662
S4_TAG12_run1,TAG12,3.8080000000000003
S4_TAG12_run1,TAG12,4.032
S4_TAG12_run1,TAG12,7.143
S4_TAG12_run1,TAG12,13.764999999999999
S4_TAG12_run1,TAG12,2.541
S4_TAG12_run1,TAG12,2.235
S4_TAG12_run1,TAG12,2.654
S4_TAG12_run1,TAG12,3.781
S4_TAG12_run1,TAG12,13.524
S4_TAG12_run1,TAG12,3.449
S4_TAG12_run1,TAG12,0.897
S4_TAG12_run1,TAG12,16.662
S4_TAG12_run1,TAG12,6.7010000000000005
S4_TAG12_run1,TAG12,12.336
S4_TAG12_run1,TAG12,1.745
S4_TAG12_run1,TAG12,6.756
S4_TAG12_run1,TAG12,4.695
S4_TAG12_run1,TAG12,14.82
S4_TAG12_run1,TAG12,4.891
S4_TAG12_run1,TAG12,6.531000000000001
S4_TAG12_run1,TAG12,5.917999999999999
S4_TAG12_run1,TAG12,7.569
S4_TAG12_run1,TAG12,1.7260000000000002
S4_TAG12_run1,TAG12,1.692
S4_TAG12_run1,TAG12,2.029
S4_TAG12_run1,TAG12,1.509
S4_TAG12_run1,TAG12,6.1370000000000005
S4_TAG12_run1,TAG12,12.964
S4_TAG12_run1,TAG12,3.712
S4_TAG12_run1,TAG12,6.487
S4_TAG12_run1,TAG12,8.047
S4_TAG12_run1,TAG12,12.997
S4_TAG12_run1,TAG12,4.417
S4_TAG12_run1,TAG12,9.704
S4_TAG12_run1,TAG12,0.23800000000000002
S4_TAG12_run1,TAG12,3.676
S4_TAG12_run1,TAG12,12.437999999999999
S4_TAG12_run1,TAG12,1.585
S4_TAG12_run1,TAG12,2.4459999999999997
S4_TAG12_run1,TAG12,5.248
S4_TAG12_run1,TAG12,13.885
S4_TAG12_run1,TAG12,2.398
S4_TAG12_run1,TAG12,5.006
S4_TAG12_run1,TAG12,2.059
S4_TAG12_run1,TAG12,8.427999999999999
S4_TAG12_run1,TAG12,3.371
S4_TAG12_run1,TAG12,13.572000000000001
S4_TAG12_run1,TAG12,2.255
S4_TAG12_run1,TAG12,2.221
S4_TAG12_run1,TAG12,9.270999999999999
S4_TAG12_run1,TAG12,5.622
S4_TAG12_run1,TAG12,10.687000000000001
S4_TAG12_run1,TAG12,2.5500000000000003
S4_TAG12_run1,TAG12,3.57
S4_TAG12_run1,TAG12,1.818
S4_TAG12_run1,TAG12,1.274
S4_TAG12_run1,TAG12,4.7410000000000005
S4_TAG12_run1,TAG12,10.606000000000002
S4_TAG12_run1,TAG12,4.125
S4_TAG12_run1,TAG12,5.169
S4_TAG12_run1,TAG12,10.683
S4_TAG12_run1,TAG12,8.277
S4_TAG12_run1,TAG12,11.213000000000001
S4_TAG12_run1,TAG12,1.645
S4_TAG12_run1,TAG12,8.247000000000002
S4_TAG12_run1,TAG12,2.386
S4_TAG12_run1,TAG12,9.218
S4_TAG12_run1,TAG12,7.053
S4_TAG12_run1,TAG12,4.688000000000001
S4_TAG12_run1,TAG12,1.4
S4_TAG12_run1,TAG12,13.586
S4_TAG12_run1,TAG12,4.813
S4_TAG12_run1,TAG12,2.307
S4_TAG12_run1,TAG12,0.294
S4_TAG12_run1,TAG12,15.358
S4_TAG12_run1,TAG12,3.8310000000000004
S4_TAG12_run1,TAG12,0.949
S4_TAG12_run1,TAG12,9.483
S4_TAG12_run1,TAG12,7.562
S4_TAG12_run1,TAG12,10.467
S4_TAG12_run1,TAG12,1.3470000000000002
S4_TAG12_run1,TAG12,17.137
S4_TAG12_run1,TAG12,7.21
S4_TAG12_run1,TAG12,1.1969999999999998
S4_TAG12_run1,TAG12,8.087
S4_TAG12_run1,TAG12,0.073
S4_TAG12_run1,TAG12,6.313
S4_TAG12_run1,TAG12,7.8180000000000005
S4_TAG12_run1,TAG12,10.562
S4_TAG12_run1,TAG12,0.373
S4_TAG12_run1,TAG12,3.299
S4_TAG12_run1,TAG12,16.807
S4_TAG12_run1,TAG12,4.938
S4_TAG12_run1,TAG12,0.578
S4_TAG12_run1,TAG12,7.173
S4_TAG12_run1,TAG12,2.222
S4_TAG12_run1,TAG12,1.464
S4_TAG12_run1,TAG12,5.372
S4_TAG12_run1,TAG12,16.979000000000003
S4_TAG12_run1,TAG12,6.155
S4_TAG12_run1,TAG12,6.23
S4_TAG12_run1,TAG12,9.005
S4_TAG12_run1,TAG12,19.191
S4_TAG12_run1,TAG12,8.825
S4_TAG12_run1,TAG12,2.661
S4_TAG12_run1,TAG12,8.138
S4_TAG12_run1,TAG12,0.457
S4_TAG12_run1,TAG12,5.43
S4_TAG12_run1,TAG12,9.233
S4_TAG12_run1,TAG12,7.465
S4_TAG12_run1,TAG12,1.478
S4_TAG12_run1,TAG12,5.893
S4_TAG12_run1,TAG12,9.067
S4_TAG12_run1,TAG12,0.624
S4_TAG12_run1,TAG12,17.494
S4_TAG12_run1,TAG12,7.768
S4_TAG12_run1,TAG12,4.39
S4_TAG12_run1,TAG12,4.763
S4_TAG12_run1,TAG12,18.071
S4_TAG12_run1,TAG12,9.112
S4_TAG12_run1,TAG12,5.547
S4_TAG12_run1,TAG12,5.707
S4_TAG12_run1,TAG12,11.449000000000002
S4_TAG12_run1,TAG12,2.846
S4_TAG12_run1,TAG12,18.162000000000003
S4_TAG12_run1,TAG12,7.021
S4_TAG12_run1,TAG12,14.535
S4_TAG12_run1,TAG12,3.62
S4_TAG12_run1,TAG12,0.15100000000000002
S4_TAG12_run1,TAG12,7.648000000000001
S4_TAG12_run1,TAG12,3.3649999999999998
S4_TAG12_run1,TAG12,13.925999999999998
S4_TAG12_run1,TAG12,3.762
S4_TAG12_run1,TAG12,6.283
S4_TAG12_run1,TAG12,6.535
S4_TAG12_run1,TAG12,4.019
S4_TAG12_run1,TAG12,15.626000000000001
S4_TAG12_run1,TAG12,6.508
S4_TAG12_run1,TAG12,2.199
S4_TAG12_run1,TAG12,13.106
S4_TAG12_run1,TAG12,4.022
S4_TAG12_run1,TAG12,4.113
S4_TAG12_run1,TAG12,12.083
S4_TAG12_run1,TAG12,2.0170000000000003
S4_TAG12_run1,TAG12,2.821
S4_TAG12_run1,TAG12,7.599
S4_TAG12_run1,TAG12,4.365
S4_TAG12_run1,TAG12,0.903
S4_TAG12_run1,TAG12,8.452
S4_TAG12_run1,TAG12,7.622999999999999
S4_TAG12_run1,TAG12,4.136
S4_TAG12_run1,TAG12,4.2059999999999995
S4_TAG12_run1,TAG12,0.565
S4_TAG12_run1,TAG12,0.41800000000000004
S4_TAG12_run1,TAG12,8.106
S4_TAG12_run1,TAG12,3.592
S4_TAG12_run1,TAG12,15.775999999999998
S4_TAG12_run1,TAG12,5.664
S4_TAG12_run1,TAG12,12.958
S4_TAG12_run1,TAG12,4.8950000000000005
S4_TAG12_run1,TAG12,2.2030000000000003
S4_TAG12_run1,TAG12,13.664000000000001
S4_TAG12_run1,TAG12,2.766
S4_TAG12_run1,TAG12,15.914000000000001
S4_TAG12_run1,TAG12,4.409
S4_TAG12_run1,TAG12,0.566
S4_TAG12_run1,TAG12,2.232
S4_TAG12_run1,TAG12,13.346
S4_TAG12_run1,TAG12,9.22
S4_TAG12_run1,TAG12,2.853
S4_TAG12_run1,TAG12,13.605
S4_TAG12_run1,TAG12,5.055
S4_TAG12_run1,TAG12,10.183
S4_TAG12_run1,TAG12,1.284
S4_TAG12_run1,TAG12,5.381
S4_TAG12_run1,TAG12,6.638
S4_TAG12_run1,TAG12,3.1350000000000002
S4_TAG12_run1,TAG12,6.551
S4_TAG12_run1,TAG12,3.933
S4_TAG12_run1,TAG12,4.758
S4_TAG12_run1,TAG12,2.655
S4_TAG12_run1,TAG12,16.830000000000002
S4_TAG12_run1,TAG12,6.625
S4_TAG12_run1,TAG12,6.801
S4_TAG12_run1,TAG12,2.6069999999999998
S4_TAG12_run1,TAG12,13.997
S4_TAG12_run1,TAG12,5.654
S4_TAG12_run1,TAG12,4.983
S4_TAG12_run1,TAG12,17.13
S4_TAG12_run1,TAG12,10.012
S4_TAG12_run1,TAG12,7.991
S4_TAG12_run1,TAG12,0.88
S4_TAG12_run1,TAG12,15.314
S4_TAG12_run1,TAG12,5.8549999999999995
S4_TAG12_run1,TAG12,8.068000000000001
S4_TAG12_run1,TAG12,6.186
S4_TAG12_run1,TAG12,8.600999999999999
S4_TAG12_run1,TAG12,13.299999999999999
S4_TAG12_run1,TAG12,5.016
S4_TAG12_run1,TAG12,1.468
S4_TAG12_run1,TAG12,0.9600000000000001
S4_TAG12_run1,TAG12,4.8149999999999995
S4_TAG12_run1,TAG12,2.718
S4_TAG12_run1,TAG12,10.8
S4_TAG12_run1,TAG12,1.913
S4_TAG12_run1,TAG12,4.216
S4_TAG12_run1,TAG12,3.561
S4_TAG12_run1,TAG12,15.422
S4_TAG12_run1,TAG12,5.428
S4_TAG12_run1,TAG12,9.987
S4_TAG12_run1,TAG12,0.7699999999999999
S4_TAG12_run1,TAG12,4.095
S4_TAG12_run1,TAG12,12.852
S4_TAG12_run1,TAG12,4.087000000000001
S4_TAG12_run1,TAG12,1.6949999999999998
S4_TAG12_run1,TAG12,0.373
S4_TAG12_run1,TAG12,7.769
S4_TAG12_run1,TAG12,12.624
S4_TAG12_run1,TAG12,2.2590000000000003
S4_TAG12_run1,TAG12,5.795
S4_TAG12_run1,TAG12,7.3020000000000005
S4_TAG12_run1,TAG12,5.4990000000000006
S4_TAG12_run1,TAG12,17.533
S4_TAG12_run1,TAG12,8.406
S4_TAG12_run1,TAG12,0.048
S4_TAG12_run1,TAG12,0.8720000000000001
S4_TAG12_run1,TAG12,5.19
S4_TAG12_run1,TAG12,7.985000000000001
S4_TAG12_run1,TAG12,9.620999999999999
S4_TAG12_run1,TAG12,0.6539999999999999
S4_TAG12_run1,TAG12,9.187000000000001
S4_TAG12_run1,TAG12,7.835999999999999
S4_TAG12_run1,TAG12,3.706
S4_TAG12_run1,TAG12,16.067
S4_TAG12_run1,TAG12,5.947
S4_TAG12_run1,TAG12,12.831999999999999
S4_TAG12_run1,TAG12,3.202
S4_TAG12_run1,TAG12,5.686
S4_TAG12_run1,TAG12,14.219000000000001
S4_TAG12_run1,TAG12,2.299
S4_TAG12_run1,TAG12,1.168
S4_TAG12_run1,TAG12,7.785
S4_TAG12_run1,TAG12,12.344000000000001
S4_TAG12_run1,TAG12,2.095
S4_TAG12_run1,TAG12,0.805
S4_TAG12_run1,TAG12,0.005
S4_TAG12_run1,TAG12,6.978
S4_TAG12_run1,TAG12,1.5859999999999999
S4_TAG12_run1,TAG12,15.338
S4_TAG12_run1,TAG12,4.063
S4_TAG12_run1,TAG12,10.447
S4_TAG12_run1,TAG12,1.633
S4_TAG12_run1,TAG12,2.191
S4_TAG12_run1,TAG12,5.074000000000001
S4_TAG12_run1,TAG12,12.135
S4_TAG12_run1,TAG12,2.35
S4_TAG12_run1,TAG12,0.785
S4_TAG12_run1,TAG12,6.66
S4_TAG12_run1,TAG12,17.014000000000003
S4_TAG12_run1,TAG12,6.535
S4_TAG12_run1,TAG12,2.868
S4_TAG12_run1,TAG12,17.623
S4_TAG12_run1,TAG12,8.542
S4_TAG12_run1,TAG12,1.369
S4_TAG12_run1,TAG12,4.926
S4_TAG12_run1,TAG12,1.297
S4_TAG12_run1,TAG12,9.037999999999998
S4_TAG12_run1,TAG12,0.2
S4_TAG12_run1,TAG12,7.34
S4_TAG12_run1,TAG12,0.21800000000000003
S4_TAG12_run1,TAG12,4.244000000000001
S4_TAG12_run1,TAG12,19.686
S4_TAG12_run1,TAG12,8.638
S4_TAG12_run1,TAG12,7.321000000000001
S4_TAG12_run1,TAG12,3.5599999999999996
S4_TAG12_run1,TAG12,3.346
S4_TAG12_run1,TAG12,19.779
S4_TAG12_run1,TAG12,10.235
S4_TAG12_run1,TAG12,1.092
S4_TAG12_run1,TAG12,7.529
S4_TAG12_run1,TAG12,19.456
S4_TAG12_run1,TAG12,8.751
S4_TAG12_run1,TAG12,1.4469999999999998
S4_TAG12_run1,TAG12,4.931
S4_TAG12_run1,TAG12,14.106
S4_TAG12_run1,TAG12,3.2950000000000004
S4_TAG12_run1,TAG12,7.0520000000000005
S4_TAG12_run1,TAG12,1.432
S4_TAG12_run1,TAG12,14.286999999999999
S4_TAG12_run1,TAG12,4.078
S4_TAG12_run1,TAG12,5.373
S4_TAG12_run1,TAG12,4.31
S4_TAG12_run1,TAG12,18.05
S4_TAG12_run1,TAG12,7.5969999999999995
S4_TAG12_run1,TAG12,6.335
S4_TAG12_run1,TAG12,16.439
S4_TAG12_run1,TAG12,6.838
S4_TAG12_run1,TAG12,0.7929999999999999
S4_TAG12_run1,TAG12,0.7
S4_TAG12_run1,TAG12,3.863
S4_TAG12_run1,TAG12,13.265
S4_TAG12_run1,TAG12,4.335999999999999
S4_TAG12_run1,TAG12,18.137
S4_TAG12_run1,TAG12,7.8759999999999994
S4_TAG12_run1,TAG12,0.9560000000000001
S4_TAG12_run1,TAG12,6.732
S4_TAG12_run1,TAG12,17.966
S4_TAG12_run1,TAG12,7.675000000000001
S4_TAG12_run1,TAG12,8.405
S4_TAG12_run1,TAG12,1.6199999999999999
S4_TAG12_run1,TAG12,4.767
S4_TAG12_run1,TAG12,7.288
S4_TAG12_run1,TAG12,1.4400000000000002
S4_TAG12_run1,TAG12,11.153
S4_TAG12_run1,TAG12,2.868
S4_TAG12_run1,TAG12,7.2090000000000005
S4_TAG12_run1,TAG12,12.673
S4_TAG12_run1,TAG12,4.513
S4_TAG12_run1,TAG12,14.786999999999999
S4_TAG12_run1,TAG12,6.077
S4_TAG12_run1,TAG12,1.563
S4_TAG12_run1,TAG12,8.749
S4_TAG12_run1,TAG12,1.075
S4_TAG12_run1,TAG12,10.158000000000001
S4_TAG12_run1,TAG12,5.067
S4_TAG12_run1,TAG12,7.5729999999999995
S4_TAG12_run1,TAG12,3.0599999999999996
S4_TAG12_run1,TAG12,0.423
S4_TAG12_run1,TAG12,14.439
S4_TAG12_run1,TAG12,2.579
S4_TAG12_run1,TAG12,15.681000000000001
S4_TAG12_run1,TAG12,5.760000000000001
S4_TAG12_run1,TAG12,7.9559999999999995
S4_TAG12_run1,TAG12,4.747000000000001
S4_TAG12_run1,TAG12,3.1580000000000004
S4_TAG12_run1,TAG12,15.179
S4_TAG12_run1,TAG12,3.899
S4_TAG12_run1,TAG12,1.264
S4_TAG12_run1,TAG12,9.979
S4_TAG12_run1,TAG12,0.23299999999999998
S4_TAG12_run1,TAG12,4.099
S4_TAG12_run1,TAG12,13.190999999999999
S4_TAG12_run1,TAG12,4.825
S4_TAG12_run1,TAG12,2.32
S4_TAG12_run1,TAG12,9.967
S4_TAG12_run1,TAG12,0.464
S4_TAG12_run1,TAG12,3.653
S4_TAG12_run1,TAG12,12.616
S4_TAG12_run1,TAG12,3.755
S4_TAG12_run1,TAG12,1.167
S4_TAG12_run1,TAG12,5.468
S4_TAG12_run1,TAG12,8.346
S4_TAG12_run1,TAG12,1.211
S4_TAG12_run1,TAG12,14.416
S4_TAG12_run1,TAG12,3.622
S4_TAG12_run1,TAG12,17.239
S4_TAG12_run1,TAG12,6.08
S4_TAG12_run1,TAG12,8.19
S4_TAG12_run1,TAG12,12.17
S4_TAG12_run1,TAG12,1.1440000000000001
S4_TAG12_run1,TAG12,16.615000000000002
S4_TAG12_run1,TAG12,4.675000000000001
S4_TAG12_run2,TAG12,15.305
S4_TAG12_run2,TAG12,3.932
S4_TAG12_run2,TAG12,2.111
S4_TAG12_run2,TAG12,5.914
S4_TAG12_run2,TAG12,12.362
S4_TAG12_run2,TAG12,0.838
S4_TAG12_run2,TAG12,2.5860000000000003
S4_TAG12_run2,TAG12,6.032
S4_TAG12_run2,TAG12,5.306
S4_TAG12_run2,TAG12,18.923
S4_TAG12_run2,TAG12,7.342
S4_TAG12_run2,TAG12,3.6679999999999997
S4_TAG12_run2,TAG12,5.47
S4_TAG12_run2,TAG12,13.261000000000001
S4_TAG12_run2,TAG12,4.555
S4_TAG12_run2,TAG12,4.11
S4_TAG12_run2,TAG12,16.523
S4_TAG12_run2,TAG12,8.503
S4_TAG12_run2,TAG12,12.656
S4_TAG12_run2,TAG12,1.717
S4_TAG12_run2,TAG12,13.016
S4_TAG12_run2,TAG12,4.823
S4_TAG12_run2,TAG12,5.424
S4_TAG12_run2,TAG12,14.002
S4_TAG12_run2,TAG12,2.07
S4_TAG12_run2,TAG12,2.907
S4_TAG12_run2,TAG12,7.301
S4_TAG12_run2,TAG12,12.257
S4_TAG12_run2,TAG12,1.369
S4_TAG12_run2,TAG12,7.986999999999999
S4_TAG12_run2,TAG12,2.9810000000000003
S4_TAG12_run2,TAG12,0.199
S4_TAG12_run2,TAG12,4.135
S4_TAG12_run2,TAG12,6.976999999999999
S4_TAG12_run2,TAG12,19.036
S4_TAG12_run2,TAG12,8.411999999999999
S4_TAG12_run2,TAG12,5.9750000000000005
S4_TAG12_run2,TAG12,13.552
S4_TAG12_run2,TAG12,2.396
S4_TAG12_run2,TAG12,12.968
S4_TAG12_run2,TAG12,4.737
S4_TAG12_run2,TAG12,16.85
S4_TAG12_run2,TAG12,6.772
S4_TAG12_run2,TAG12,3.6879999999999997
S4_TAG12_run2,TAG12,7.991
S4_TAG12_run2,TAG12,9.764999999999999
S4_TAG12_run2,TAG12,8.642999999999999
S4_TAG12_run2,TAG12,0.085
S4_TAG12_run2,TAG12,3.18
S4_TAG12_run2,TAG12,11.218
S4_TAG12_run2,TAG12,1.6800000000000002
S4_TAG12_run2,TAG12,2.7399999999999998
S4_TAG12_run2,TAG12,0.177
S4_TAG12_run2,TAG12,10.809
S4_TAG12_run2,TAG12,1.22
S4_TAG12_run2,TAG12,2.3770000000000002
S4_TAG12_run2,TAG12,6.9959999999999996
S4_TAG12_run2,TAG12,15.095
S4_TAG12_run2,TAG12,5.328
S4_TAG12_run2,TAG12,9.306999999999999
S4_TAG12_run2,TAG12,0.47300000000000003
S4_TAG12_run2,TAG12,2.78
S4_TAG12_run2,TAG12,4.736
S4_TAG12_run2,TAG12,4.136
S4_TAG12_run2,TAG12,6.702
S4_TAG12_run2,TAG12,7.627
S4_TAG12_run2,TAG12,7.085
S4_TAG12_run2,TAG12,5.443
S4_TAG12_run2,TAG12,12.891
S4_TAG12_run2,TAG12,4.856
S4_TAG12_run2,TAG12,7.624
S4_TAG12_run2,TAG12,13.350000000000001
S4_TAG12_run2,TAG12,2.009
S4_TAG12_run2,TAG12,0.839
S4_TAG12_run2,TAG12,9.488999999999999
S4_TAG12_run2,TAG12,10.193999999999999
S4_TAG12_run2,TAG12,16.223000000000003
S4_TAG12_run2,TAG12,7.984
S4_TAG12_run2,TAG12,6.787999999999999
S4_TAG12_run2,TAG12,7.9159999999999995
S4_TAG12_run2,TAG12,2.968
S4_TAG12_run2,TAG12,5.35
S4_TAG12_run2,TAG12,5.3020000000000005
S4_TAG12_run2,TAG12,3.91
S4_TAG12_run2,TAG12,17.192
S4_TAG12_run2,TAG12,7.668
S4_TAG12_run2,TAG12,7.385
S4_TAG12_run2,TAG12,8.059999999999999
S4_TAG12_run2,TAG12,0.718
S4_TAG12_run2,TAG12,12.616999999999999
S4_TAG12_run2,TAG12,3.9589999999999996
S4_TAG12_run2,TAG12,6.812
S4_TAG12_run2,TAG12,2.264
S4_TAG12_run2,TAG12,2.19
S4_TAG12_run2,TAG12,4.151
S4_TAG12_run2,TAG12,6.006
S4_TAG12_run2,TAG12,11.226999999999999
S4_TAG12_run2,TAG12,11.23
S4_TAG12_run2,TAG12,17.352
S4_TAG12_run2,TAG12,5.787
S4_TAG12_run2,TAG12,2.109
S4_TAG12_run2,TAG12,2.5730000000000004
S4_TAG12_run2,TAG12,10.479000000000001
S4_TAG12_run2,TAG12,5.153
S4_TAG12_run2,TAG12,6.466
S4_TAG12_run2,TAG12,13.235
S4_TAG12_run2,TAG12,1.615
S4_TAG12_run2,TAG12,5.329000000000001
S4_TAG12_run2,TAG12,1.109
S4_TAG12_run2,TAG12,12.064
S4_TAG12_run2,TAG12,0.074
S4_TAG12_run2,TAG12,2.924
S4_TAG12_run2,TAG12,10.394
S4_TAG12_run2,TAG12,15.318999999999999
S4_TAG12_run2,TAG12,4.894
S4_TAG12_run2,TAG12,12.174000000000001
S4_TAG12_run2,TAG12,1.009
S4_TAG12_run2,TAG12,5.343999999999999
S4_TAG12_run2,TAG12,1.661
S4_TAG12_run2,TAG12,17.183
S4_TAG12_run2,TAG12,5.590000000000001
S4_TAG12_run2,TAG12,17.831
S4_TAG12_run2,TAG12,7.412
S4_TAG12_run2,TAG12,5.404
S4_TAG12_run2,TAG12,6.56
S4_TAG12_run2,TAG12,14.187
S4_TAG12_run2,TAG12,4.572
S4_TAG12_run2,TAG12,0.36900000000000005
S4_TAG12_run2,TAG12,12.121
S4_TAG12_run2,TAG12,1.027
S4_TAG12_run2,TAG12,8.479000000000001
S4_TAG12_run2,TAG12,0.11699999999999999
S4_TAG12_run2,TAG12,1.405
S4_TAG12_run2,TAG12,13.351999999999999
S4_TAG12_run2,TAG12,2.331
S4_TAG12_run2,TAG12,0.593
S4_TAG12_run2,TAG12,7.1370000000000005
S4_TAG12_run2,TAG12,10.863
S4_TAG12_run2,TAG12,2.2790000000000004
S4_TAG12_run2,TAG12,16.813000000000002
S4_TAG12_run2,TAG12,6.064
S4_TAG12_run2,TAG12,3.5109999999999997
S4_TAG12_run2,TAG12,12.179
S4_TAG12_run2,TAG12,2.3649999999999998
S4_TAG12_run2,TAG12,1.502
S4_TAG12_run2,TAG12,2.339
S4_TAG12_run2,TAG12,10.21
S4_TAG12_run2,TAG12,16.795
S4_TAG12_run2,TAG12,5.682
S4_TAG12_run2,TAG12,9.482000000000001
S4_TAG12_run2,TAG12,3.049
S4_TAG12_run2,TAG12,2.562
S4_TAG12_run2,TAG12,1.7260000000000002
S4_TAG12_run2,TAG12,3.862
S4_TAG12_run2,TAG12,11.795
S4_TAG12_run2,TAG12,2.352
S4_TAG12_run2,TAG12,7.995
S4_TAG12_run2,TAG12,6.073
S4_TAG12_run2,TAG12,0.598
S4_TAG12_run2,TAG12,16.149
